1985	accomplishments	[0, 0, 0, 2, 0]
1985	accord	[0, 0, 0, 1, 0]
1985	accountable	[0, 0, 0, 0, 1]
1985	accounts	[0, 0, 0, 1, 0]
1985	achieve	[0, 2, 2, 0, 1]
1985	achieved	[0, 0, 1, 1, 0]
1985	achievement	[1, 1, 0, 1, 0]
1985	acid	[0, 0, 0, 0, 1]
1985	acknowledge	[0, 1, 0, 0, 0]
1985	acknowledgment	[0, 0, 0, 1, 0]
1985	acquire	[1, 0, 0, 0, 0]
1985	acquisitions	[0, 0, 0, 0, 1]
1985	across	[0, 0, 2, 2, 2]
1985	act	[1, 0, 2, 0, 3]
1985	acting	[0, 0, 0, 1, 0]
1985	action	[1, 1, 2, 0, 2]
1985	actions	[0, 2, 0, 1, 1]
1985	activities	[0, 0, 0, 1, 0]
1985	acts	[0, 0, 1, 1, 0]
1985	actually	[0, 0, 0, 0, 2]
1985	adapt	[0, 0, 1, 0, 0]
1985	add	[0, 0, 0, 1, 0]
1985	added	[1, 0, 0, 0, 0]
1985	addicted	[0, 0, 0, 0, 2]
1985	addiction	[0, 0, 0, 0, 1]
1985	addicts	[1, 0, 0, 0, 0]
1985	addition	[0, 0, 0, 1, 1]
1985	additional	[0, 0, 1, 0, 0]
1985	address	[1, 3, 1, 1, 5]
1985	adequate	[0, 0, 0, 1, 0]
1985	adhered	[0, 0, 0, 1, 0]
1985	adjustment	[0, 0, 0, 0, 1]
1985	administration	[1, 0, 0, 3, 1]
1985	administrations	[0, 0, 0, 1, 0]
1985	administrator	[0, 0, 0, 0, 1]
1985	adopt	[1, 0, 0, 1, 0]
1985	adopted	[0, 0, 0, 1, 0]
1985	adopting	[1, 0, 0, 0, 0]
1985	adoption	[0, 0, 0, 1, 2]
1985	advance	[0, 2, 0, 1, 0]
1985	advances	[1, 0, 0, 0, 0]
1985	advantage	[0, 0, 0, 1, 0]
1985	advantages	[0, 1, 0, 0, 0]
1985	adversity	[0, 1, 0, 0, 0]
1985	advice	[0, 0, 1, 1, 0]
1985	advisers	[0, 0, 1, 0, 0]
1985	aeronautics	[0, 0, 0, 0, 1]
1985	affairs	[0, 0, 1, 0, 0]
1985	affirm	[0, 0, 0, 1, 0]
1985	afford	[0, 0, 0, 0, 1]
1985	affordable	[0, 1, 0, 0, 0]
1985	afghan	[0, 0, 1, 1, 0]
1985	afghanistan	[1, 1, 3, 1, 0]
1985	afghanistanyes	[0, 0, 0, 1, 0]
1985	afraid	[1, 0, 0, 0, 1]
1985	africa	[1, 0, 1, 0, 0]
1985	age	[1, 1, 1, 0, 1]
1985	agencies	[0, 0, 0, 0, 1]
1985	agency	[0, 0, 0, 1, 2]
1985	agenda	[0, 2, 2, 1, 1]
1985	aggression	[1, 0, 1, 0, 0]
1985	ago	[4, 5, 3, 6, 7]
1985	agoideas	[0, 0, 0, 1, 0]
1985	agomany	[0, 0, 0, 1, 0]
1985	agothe	[1, 0, 0, 0, 0]
1985	agree	[1, 0, 0, 0, 0]
1985	agreement	[1, 2, 1, 13, 4]
1985	agreements	[1, 1, 0, 2, 0]
1985	agricultural	[0, 0, 0, 0, 1]
1985	agriculture	[0, 0, 1, 0, 0]
1985	ahead	[2, 0, 0, 1, 1]
1985	aid	[0, 1, 0, 0, 1]
1985	aids	[0, 0, 0, 0, 2]
1985	ails	[0, 0, 0, 1, 0]
1985	aim	[0, 0, 0, 0, 1]
1985	aimed	[1, 0, 0, 0, 1]
1985	air	[0, 1, 0, 0, 2]
1985	aircraft	[0, 0, 1, 0, 0]
1985	airfares	[1, 0, 0, 0, 0]
1985	airline	[1, 0, 0, 0, 0]
1985	airport	[0, 1, 0, 0, 0]
1985	airwaves	[0, 0, 0, 0, 1]
1985	alaska	[0, 0, 0, 0, 1]
1985	alike	[1, 0, 0, 0, 0]
1985	alive	[0, 1, 0, 0, 1]
1985	alleged	[0, 1, 0, 0, 0]
1985	alleyways	[0, 1, 0, 0, 0]
1985	alliance	[0, 0, 0, 0, 2]
1985	alliances	[1, 0, 1, 0, 0]
1985	allies	[2, 1, 0, 2, 1]
1985	alliesjust	[0, 0, 0, 1, 0]
1985	allocate	[0, 0, 0, 0, 1]
1985	allocated	[0, 0, 0, 0, 1]
1985	allow	[1, 0, 0, 0, 3]
1985	allowed	[1, 0, 1, 1, 0]
1985	allowing	[0, 1, 0, 0, 0]
1985	allure	[0, 1, 0, 0, 0]
1985	almost	[2, 1, 1, 1, 5]
1985	alone	[1, 3, 0, 1, 2]
1985	along	[0, 0, 1, 4, 0]
1985	already	[4, 1, 0, 0, 1]
1985	also	[2, 3, 5, 6, 3]
1985	altered	[0, 0, 0, 1, 0]
1985	alternative	[0, 0, 0, 0, 1]
1985	always	[0, 0, 6, 4, 2]
1985	ambition	[0, 0, 0, 0, 1]
1985	ambitious	[0, 0, 0, 0, 1]
1985	ameliorating	[0, 0, 0, 0, 1]
1985	amendment	[1, 1, 1, 3, 2]
1985	amendmentwill	[0, 0, 0, 1, 0]
1985	america	[10, 22, 19, 22, 24]
1985	americaa	[0, 0, 0, 1, 0]
1985	american	[15, 12, 11, 13, 7]
1985	americans	[3, 3, 5, 11, 9]
1985	americas	[1, 8, 8, 8, 8]
1985	among	[2, 3, 0, 1, 0]
1985	amount	[0, 0, 0, 0, 1]
1985	amtrak	[2, 0, 0, 0, 0]
1985	ancient	[0, 0, 0, 1, 0]
1985	anew	[1, 0, 0, 0, 0]
1985	angels	[0, 1, 0, 0, 0]
1985	angola	[0, 1, 1, 1, 0]
1985	anniversaries	[0, 0, 0, 0, 1]
1985	anniversary	[0, 0, 1, 0, 1]
1985	announced	[0, 0, 0, 0, 1]
1985	annual	[0, 0, 0, 2, 0]
1985	another	[1, 6, 2, 4, 1]
1985	answer	[1, 0, 1, 1, 1]
1985	answering	[1, 0, 0, 0, 0]
1985	anthony	[0, 0, 0, 1, 0]
1985	anybody	[0, 1, 0, 0, 0]
1985	anyone	[0, 0, 1, 1, 0]
1985	anything	[2, 0, 1, 1, 1]
1985	anywhere	[0, 1, 0, 0, 0]
1985	apiece	[2, 0, 0, 0, 0]
1985	appeals	[1, 0, 0, 0, 0]
1985	applesand	[0, 0, 0, 1, 0]
1985	applies	[0, 0, 0, 1, 0]
1985	apply	[0, 0, 0, 0, 1]
1985	appreciate	[0, 0, 0, 0, 1]
1985	approach	[1, 0, 0, 1, 2]
1985	appropriated	[0, 0, 0, 1, 0]
1985	appropriation	[1, 0, 0, 1, 0]
1985	appropriations	[0, 0, 0, 2, 0]
1985	approve	[0, 0, 0, 1, 1]
1985	approving	[0, 0, 0, 1, 0]
1985	april	[0, 1, 0, 0, 0]
1985	aptitude	[1, 0, 0, 0, 0]
1985	arctic	[0, 0, 0, 1, 0]
1985	area	[1, 0, 0, 0, 0]
1985	areas	[2, 0, 0, 0, 1]
1985	armed	[0, 0, 0, 0, 1]
1985	arms	[4, 2, 2, 6, 0]
1985	armsmother	[1, 0, 0, 0, 0]
1985	army	[0, 0, 0, 1, 0]
1985	around	[2, 3, 2, 4, 3]
1985	arrangement	[0, 0, 1, 0, 0]
1985	arrival	[0, 0, 1, 0, 0]
1985	arrive	[0, 0, 0, 1, 0]
1985	arsenal	[1, 0, 0, 0, 0]
1985	arsenals	[1, 0, 0, 1, 0]
1985	art	[0, 1, 0, 0, 0]
1985	artificially	[1, 0, 0, 0, 0]
1985	artists	[0, 0, 1, 0, 0]
1985	asia	[1, 0, 1, 1, 0]
1985	aside	[0, 0, 0, 1, 0]
1985	ask	[7, 1, 4, 1, 13]
1985	asked	[2, 0, 2, 1, 3]
1985	asking	[1, 3, 0, 0, 3]
1985	asks	[0, 0, 0, 0, 1]
1985	aspiration	[0, 0, 0, 1, 0]
1985	aspire	[0, 1, 0, 0, 0]
1985	assembly	[1, 0, 1, 1, 0]
1985	assist	[0, 0, 0, 0, 1]
1985	assistance	[4, 1, 3, 1, 0]
1985	assume	[0, 0, 1, 0, 0]
1985	assumptions	[1, 0, 0, 0, 0]
1985	assure	[0, 1, 0, 1, 0]
1985	assured	[0, 0, 0, 0, 1]
1985	astronomers	[0, 2, 0, 0, 0]
1985	atmosphere	[1, 0, 0, 0, 0]
1985	atomic	[0, 0, 0, 0, 1]
1985	att	[1, 0, 0, 0, 0]
1985	attached	[0, 0, 0, 0, 1]
1985	attack	[0, 0, 0, 0, 2]
1985	attacked	[1, 0, 0, 0, 0]
1985	attacking	[1, 0, 0, 1, 0]
1985	attaining	[0, 1, 0, 0, 0]
1985	attempt	[0, 0, 0, 1, 0]
1985	attendance	[1, 0, 0, 0, 0]
1985	attention	[0, 0, 0, 1, 2]
1985	attitude	[0, 0, 0, 0, 1]
1985	attorney	[0, 0, 0, 0, 1]
1985	authorities	[0, 0, 0, 1, 0]
1985	authority	[2, 2, 0, 2, 0]
1985	authors	[1, 0, 0, 0, 0]
1985	automobile	[1, 0, 0, 0, 0]
1985	available	[0, 0, 0, 1, 0]
1985	average	[2, 0, 1, 0, 0]
1985	avoid	[0, 0, 0, 2, 1]
1985	await	[1, 0, 0, 0, 1]
1985	awards	[0, 0, 0, 0, 1]
1985	away	[0, 0, 1, 2, 0]
1985	babies	[0, 0, 0, 0, 1]
1985	baby	[0, 0, 1, 0, 0]
1985	back	[3, 8, 2, 2, 5]
1985	bad	[0, 0, 0, 1, 0]
1985	baker	[0, 1, 0, 0, 0]
1985	bakeri	[1, 0, 0, 0, 0]
1985	balance	[0, 1, 2, 0, 0]
1985	balanced	[1, 2, 1, 4, 1]
1985	ballistic	[1, 0, 0, 0, 0]
1985	band	[0, 1, 0, 0, 0]
1985	bankruptcy	[0, 0, 1, 0, 0]
1985	banned	[1, 0, 0, 0, 1]
1985	barbaric	[0, 0, 1, 0, 0]
1985	bare	[0, 1, 0, 0, 0]
1985	bargain	[0, 1, 0, 0, 0]
1985	bargaining	[1, 0, 0, 0, 0]
1985	barriers	[4, 1, 0, 3, 2]
1985	bars	[1, 0, 0, 0, 0]
1985	based	[0, 0, 0, 1, 0]
1985	bases	[1, 0, 0, 0, 0]
1985	basic	[0, 1, 5, 3, 1]
1985	basics	[2, 1, 0, 1, 0]
1985	basin	[0, 0, 0, 0, 1]
1985	basis	[0, 0, 0, 1, 0]
1985	battle	[0, 0, 1, 0, 0]
1985	battles	[0, 0, 0, 1, 0]
1985	beaches	[0, 0, 0, 0, 1]
1985	beachhead	[0, 0, 1, 0, 0]
1985	beaten	[0, 1, 0, 0, 0]
1985	beauty	[0, 1, 0, 0, 0]
1985	became	[0, 0, 1, 0, 0]
1985	beckons	[0, 1, 0, 0, 0]
1985	become	[2, 3, 0, 3, 1]
1985	becomes	[1, 0, 0, 0, 0]
1985	becoming	[0, 0, 0, 0, 1]
1985	bedding	[0, 1, 0, 0, 0]
1985	bedrock	[0, 1, 0, 0, 0]
1985	beef	[0, 0, 0, 0, 1]
1985	beefedup	[0, 0, 0, 0, 1]
1985	began	[2, 1, 3, 2, 0]
1985	begin	[5, 2, 4, 1, 1]
1985	beginning	[1, 0, 1, 3, 1]
1985	begins	[0, 0, 1, 0, 1]
1985	begun	[1, 1, 1, 1, 1]
1985	behalf	[0, 2, 0, 0, 0]
1985	behemoths	[0, 0, 0, 1, 0]
1985	behind	[1, 0, 1, 2, 3]
1985	beings	[1, 0, 0, 0, 0]
1985	belief	[0, 0, 0, 1, 0]
1985	believe	[2, 1, 2, 2, 7]
1985	believed	[1, 0, 0, 0, 1]
1985	believes	[0, 1, 0, 0, 0]
1985	belong	[0, 0, 0, 0, 1]
1985	belongs	[1, 1, 0, 2, 0]
1985	belts	[0, 1, 0, 0, 0]
1985	beneficial	[0, 0, 0, 1, 0]
1985	benefit	[0, 0, 0, 0, 1]
1985	benefits	[1, 0, 0, 0, 0]
1985	benjamin	[0, 0, 1, 0, 1]
1985	bennett	[0, 0, 0, 1, 1]
1985	best	[3, 1, 4, 5, 7]
1985	bestbecause	[0, 0, 1, 0, 0]
1985	bet	[0, 0, 1, 0, 0]
1985	better	[3, 0, 3, 2, 9]
1985	beyond	[3, 2, 0, 3, 1]
1985	bicentennial	[0, 0, 0, 0, 1]
1985	bicker	[0, 0, 0, 0, 1]
1985	big	[1, 0, 2, 1, 0]
1985	bigger	[0, 0, 1, 0, 1]
1985	bigotry	[0, 0, 0, 0, 1]
1985	bill	[2, 1, 2, 4, 1]
1985	billion	[3, 1, 4, 3, 7]
1985	billions	[0, 1, 2, 1, 0]
1985	bills	[1, 1, 0, 4, 0]
1985	bipartisan	[2, 1, 1, 3, 0]
1985	birth	[1, 0, 0, 0, 0]
1985	birthday	[1, 0, 1, 0, 1]
1985	birthdays	[0, 0, 1, 0, 0]
1985	birthplace	[0, 0, 0, 1, 0]
1985	blackboard	[0, 0, 0, 1, 0]
1985	blackmail	[0, 0, 1, 0, 0]
1985	blacks	[1, 0, 0, 0, 0]
1985	blame	[0, 0, 0, 1, 0]
1985	blankets	[0, 1, 0, 0, 0]
1985	bleak	[0, 1, 0, 0, 0]
1985	bless	[1, 2, 2, 1, 2]
1985	blind	[0, 1, 0, 0, 0]
1985	bloc	[1, 0, 0, 0, 0]
1985	blueberry	[0, 0, 0, 1, 0]
1985	blunt	[0, 0, 1, 0, 0]
1985	board	[1, 0, 0, 0, 0]
1985	bob	[0, 0, 2, 0, 0]
1985	body	[0, 0, 0, 1, 0]
1985	bolstering	[0, 1, 0, 0, 0]
1985	bond	[0, 0, 0, 1, 0]
1985	bondage	[1, 0, 0, 0, 0]
1985	boondoggles	[0, 0, 1, 0, 0]
1985	boost	[1, 0, 0, 1, 1]
1985	border	[0, 0, 0, 1, 0]
1985	borders	[0, 0, 1, 2, 1]
1985	born	[3, 2, 0, 0, 1]
1985	bottom	[0, 0, 1, 0, 0]
1985	bound	[0, 0, 0, 0, 1]
1985	boundaries	[0, 0, 1, 0, 0]
1985	bounty	[0, 0, 0, 0, 1]
1985	bowen	[0, 1, 0, 0, 0]
1985	branch	[0, 0, 0, 0, 2]
1985	brave	[1, 1, 1, 0, 1]
1985	bravery	[0, 1, 0, 0, 0]
1985	breach	[0, 0, 1, 0, 0]
1985	break	[3, 1, 1, 0, 1]
1985	breakdown	[0, 1, 0, 0, 0]
1985	breaking	[0, 2, 0, 0, 0]
1985	breakthroughs	[1, 0, 0, 0, 0]
1985	breakups	[0, 1, 0, 0, 0]
1985	breathe	[0, 0, 0, 0, 1]
1985	breathes	[1, 0, 0, 0, 0]
1985	breathless	[0, 0, 0, 0, 1]
1985	breed	[0, 0, 1, 0, 0]
1985	bright	[0, 0, 0, 0, 1]
1985	bring	[4, 1, 0, 3, 1]
1985	brings	[1, 0, 1, 0, 0]
1985	brink	[0, 0, 0, 1, 0]
1985	britains	[0, 0, 0, 0, 1]
1985	broad	[0, 0, 1, 0, 1]
1985	broadcast	[1, 1, 1, 1, 1]
1985	broader	[0, 0, 0, 0, 1]
1985	broken	[0, 2, 0, 2, 0]
1985	brotherly	[0, 1, 0, 0, 0]
1985	brought	[2, 2, 0, 1, 0]
1985	brutal	[0, 0, 1, 0, 0]
1985	budget	[5, 10, 8, 17, 17]
1985	budgeting	[0, 0, 0, 0, 2]
1985	budgets	[0, 1, 1, 0, 1]
1985	build	[3, 2, 1, 1, 3]
1985	builders	[0, 0, 1, 0, 0]
1985	building	[0, 0, 0, 0, 3]
1985	builds	[0, 0, 0, 1, 0]
1985	built	[1, 0, 0, 1, 1]
1985	burden	[0, 0, 0, 0, 1]
1985	bureaucracy	[0, 0, 0, 0, 2]
1985	bursting	[0, 0, 1, 0, 0]
1985	bus	[1, 1, 0, 0, 0]
1985	business	[0, 0, 0, 0, 3]
1985	businesses	[1, 0, 0, 0, 0]
1985	bust	[0, 0, 0, 1, 0]
1985	butler	[0, 1, 0, 0, 0]
1985	buy	[0, 0, 0, 1, 0]
1985	bypass	[1, 0, 0, 0, 0]
1985	byrd	[0, 0, 1, 0, 0]
1985	calendar	[1, 0, 1, 0, 0]
1985	california	[0, 0, 0, 0, 1]
1985	call	[1, 1, 1, 1, 1]
1985	called	[2, 0, 2, 3, 1]
1985	calling	[1, 1, 0, 0, 2]
1985	calls	[0, 1, 0, 0, 0]
1985	cambodia	[0, 1, 0, 1, 0]
1985	came	[1, 0, 0, 1, 1]
1985	canada	[0, 0, 1, 1, 2]
1985	canadian	[0, 0, 0, 1, 0]
1985	cancer	[1, 0, 0, 0, 0]
1985	candidates	[0, 0, 0, 1, 0]
1985	cannot	[3, 9, 2, 0, 7]
1985	cant	[1, 1, 7, 1, 1]
1985	canthas	[0, 0, 0, 1, 0]
1985	capabilities	[0, 0, 0, 0, 1]
1985	capita	[1, 0, 0, 0, 0]
1985	capital	[2, 0, 2, 1, 1]
1985	capitol	[1, 1, 1, 1, 0]
1985	captive	[0, 2, 0, 0, 0]
1985	captivity	[0, 0, 1, 0, 0]
1985	car	[1, 0, 0, 0, 0]
1985	care	[2, 1, 0, 0, 7]
1985	cares	[1, 0, 0, 0, 0]
1985	caring	[0, 0, 1, 0, 1]
1985	carrier	[0, 0, 1, 0, 0]
1985	carries	[1, 0, 0, 0, 0]
1985	carry	[1, 0, 0, 0, 0]
1985	carrying	[1, 0, 0, 0, 0]
1985	carve	[0, 0, 1, 0, 0]
1985	cases	[0, 0, 0, 0, 1]
1985	cast	[0, 0, 0, 1, 0]
1985	catastrophic	[0, 1, 1, 0, 0]
1985	catch	[0, 0, 0, 1, 0]
1985	catchall	[0, 0, 0, 1, 0]
1985	caught	[0, 0, 0, 0, 1]
1985	cause	[1, 1, 2, 6, 1]
1985	caused	[0, 0, 0, 1, 0]
1985	causes	[0, 0, 0, 0, 1]
1985	caution	[0, 0, 0, 0, 2]
1985	cavoli	[0, 1, 0, 0, 0]
1985	celebrate	[0, 0, 1, 0, 0]
1985	celebrated	[0, 0, 1, 0, 1]
1985	celebrating	[0, 0, 1, 0, 0]
1985	cell	[0, 1, 0, 0, 1]
1985	center	[0, 1, 0, 1, 0]
1985	centers	[0, 0, 1, 0, 0]
1985	central	[1, 1, 3, 4, 1]
1985	centralized	[1, 0, 0, 0, 0]
1985	cents	[0, 1, 0, 0, 0]
1985	centuries	[0, 0, 0, 1, 0]
1985	century	[1, 4, 8, 0, 2]
1985	certain	[1, 0, 0, 4, 2]
1985	certainly	[0, 0, 1, 0, 1]
1985	certifiably	[0, 0, 0, 0, 1]
1985	certification	[0, 0, 0, 0, 1]
1985	chains	[1, 0, 0, 0, 0]
1985	chair	[0, 0, 3, 0, 2]
1985	challenge	[2, 4, 0, 2, 1]
1985	challengea	[1, 0, 0, 0, 0]
1985	challenger	[0, 1, 0, 0, 0]
1985	challenges	[0, 1, 0, 0, 1]
1985	challenging	[1, 0, 0, 0, 0]
1985	chamber	[2, 2, 1, 4, 3]
1985	champions	[0, 1, 0, 0, 0]
1985	chance	[1, 0, 0, 3, 1]
1985	chancellors	[0, 0, 1, 0, 0]
1985	chances	[1, 0, 0, 0, 0]
1985	change	[3, 0, 0, 2, 3]
1985	changed	[0, 0, 1, 0, 1]
1985	changes	[3, 0, 1, 1, 2]
1985	changing	[0, 0, 2, 1, 0]
1985	character	[0, 0, 0, 0, 1]
1985	characters	[0, 0, 1, 0, 0]
1985	charge	[0, 0, 1, 0, 1]
1985	charging	[0, 1, 0, 0, 1]
1985	charitable	[0, 0, 0, 2, 0]
1985	charters	[1, 0, 0, 0, 0]
1985	cheaper	[1, 0, 0, 0, 0]
1985	cheating	[0, 1, 0, 0, 0]
1985	check	[0, 0, 0, 1, 1]
1985	chemical	[0, 0, 0, 0, 1]
1985	chernobyl	[0, 0, 0, 1, 0]
1985	child	[3, 3, 1, 3, 4]
1985	childhood	[0, 1, 0, 0, 0]
1985	childlike	[0, 1, 0, 0, 0]
1985	children	[6, 5, 6, 4, 4]
1985	childs	[0, 0, 0, 1, 2]
1985	china	[1, 0, 0, 0, 1]
1985	chinese	[0, 0, 0, 1, 1]
1985	chip	[0, 1, 0, 0, 0]
1985	choice	[0, 1, 1, 0, 5]
1985	choices	[1, 1, 0, 0, 0]
1985	choirs	[0, 1, 0, 0, 0]
1985	choking	[0, 0, 1, 0, 0]
1985	choose	[0, 0, 1, 0, 3]
1985	chosen	[1, 0, 0, 0, 1]
1985	christmas	[0, 0, 1, 2, 0]
1985	church	[1, 0, 1, 1, 0]
1985	churches	[0, 1, 0, 0, 1]
1985	churchill	[0, 0, 0, 0, 2]
1985	circle	[0, 0, 0, 1, 0]
1985	cities	[1, 0, 1, 0, 2]
1985	citizen	[1, 0, 0, 0, 0]
1985	citizens	[4, 2, 3, 0, 2]
1985	city	[1, 1, 0, 3, 0]
1985	citythe	[0, 0, 0, 1, 0]
1985	civic	[0, 0, 1, 0, 0]
1985	civil	[2, 0, 0, 0, 0]
1985	civilization	[1, 0, 0, 0, 1]
1985	claim	[1, 0, 0, 0, 0]
1985	class	[1, 0, 0, 0, 0]
1985	classifications	[0, 0, 1, 0, 0]
1985	classroom	[1, 0, 0, 1, 0]
1985	classrooms	[1, 1, 1, 0, 1]
1985	claus	[0, 0, 0, 1, 0]
1985	clean	[0, 0, 0, 0, 6]
1985	cleaning	[2, 0, 0, 0, 1]
1985	cleanups	[0, 0, 0, 0, 1]
1985	clear	[0, 1, 1, 2, 6]
1985	cleareyed	[0, 1, 0, 0, 0]
1985	clearly	[0, 0, 1, 0, 1]
1985	clearsighted	[0, 0, 0, 0, 1]
1985	clerk	[0, 0, 0, 1, 0]
1985	client	[0, 0, 1, 0, 0]
1985	climb	[1, 1, 0, 0, 0]
1985	climbed	[0, 0, 0, 2, 0]
1985	clinics	[0, 0, 0, 0, 1]
1985	close	[0, 0, 0, 1, 0]
1985	closed	[0, 1, 0, 0, 0]
1985	closely	[0, 0, 1, 0, 0]
1985	closer	[1, 0, 0, 0, 0]
1985	closing	[0, 1, 0, 0, 0]
1985	clouds	[0, 1, 0, 0, 0]
1985	coal	[0, 0, 0, 0, 2]
1985	coast	[0, 0, 0, 0, 2]
1985	cocaine	[0, 0, 0, 1, 3]
1985	code	[1, 0, 0, 0, 0]
1985	coin	[0, 0, 0, 1, 0]
1985	combat	[0, 0, 1, 0, 0]
